"","reg_id","short_title","long_title","xml_url","ConsolidationDate","RegistrationDate","LastAmendedDate","enablingauthority","repealed","incorp_references","wordcount","PRESCRIPTIVITY_prescriptions_RawCount","PRESCRIPTIVITY_permissions_RawCount","PRESCRIPTIVITY_prescriptions_Index","PRESCRIPTIVITY_permissions_Index","PRESCRIPTIVITY_Index","FLEXIBILITY_exceptions_RawCount","FLEXIBILITY_discretions_RawCount","FLEXIBILITY_exceptions_Index","FLEXIBILITY_discretions_Index","COMPLEXITY_legal_jargon_RawCount","COMPLEXITY_legal_jargon_Index","COMPLEXITY_cross_referencing_RawCount","COMPLEXITY_cross_referencing_Index","AGE_DaysLastModified","AGE_outdated_words_RawCounts","AGE_outdated_words_Index"
"447","C.R.C., c. 709","Loan of Defence Materiel to Canadian Contractors Order","Order Authorizing the Minister of National Defence to Lend Defence Materiel to Canadian Defence Contractors","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._709.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",136,2,1,1.47058823529412,0.735294117647059,1.5,2,1,1.47058823529412,0.735294117647059,1,0.735294117647059,1,0.735294117647059,14888,0,0
"448","C.R.C., c. 710","Loaning of Purebred Sires Regulations","Regulations Respecting the Loaning of Purebred Sires","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._710.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",640,11,7,1.71875,1.09375,1.5,0,0,0,0,2,0.3125,7,1.09375,14888,1,0.15625
"451","C.R.C., c. 716","National Defence Official Mementos Regulations","Regulations Respecting Official Mementos for Visiting Foreign Dignitaries, Military Representatives and Other Officials","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._716.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",215,2,3,0.930232558139535,1.3953488372093,0.75,2,0,0.930232558139535,0,0,0,3,1.3953488372093,14888,0,0
"453","C.R.C., c. 721","Provision of Materiel and Services to Foreign Ships Order","Order Authorizing the Minister of National Defence to Provide Materiel and Services to Foreign Ships","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._721.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",181,1,2,0.552486187845304,1.10497237569061,0.666666666666667,2,0,1.10497237569061,0,0,0,0,0,14888,1,0.552486187845304
"454","C.R.C., c. 722","Public Lands Licensing Order","Order Granting Authority to Execute Licences with Respect to Certain Public Lands","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._722.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",216,0,1,0,0.462962962962963,0.5,0,0,0,0,0,0,0,0,14888,0,0
"455","C.R.C., c. 723","Public Officers Guarantee Regulations","Regulations Respecting the Public Officers Guarantee Account","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._723.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",1084,20,7,1.8450184501845,0.645756457564576,2.625,5,12,0.461254612546125,1.1070110701107,3,0.276752767527675,6,0.553505535055351,14888,3,0.276752767527675
"456","C.R.C., c. 730","Revenue Trust Account Regulations","Regulations Respecting Revenue Trust Accounts","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._730.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",681,11,3,1.61527165932452,0.440528634361234,3,1,4,0.146842878120411,0.587371512481645,4,0.587371512481645,4,0.587371512481645,14888,0,0
"457","C.R.C., c. 731","Sale of Defence Materiel and Services to United Nations Order","Order Respecting the Sale of Materiel and Services to the United Nations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._731.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",162,3,2,1.85185185185185,1.23456790123457,1.33333333333333,0,0,0,0,0,0,0,0,14888,0,0
"458","C.R.C., c. 732","Search, Reproduction and Certification of Documents Regulations","Regulations Prescribing the Fees for the Search, Reproduction and Certification of Documents","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._732.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",235,4,1,1.70212765957447,0.425531914893617,2.5,0,0,0,0,1,0.425531914893617,2,0.851063829787234,14888,0,0
"462","C.R.C., c. 739","Advertising Material Remission Order","Order Respecting the Remission of Taxes Paid or Payable Under Division III of Part IX and Under any Other Part of the Excise Tax Act on Certain Kinds of Advertising Material","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._739.xml","1977-12-31",NA,1998-01-21,"FINANCIAL ADMINISTRATION ACT","no","0",194,1,1,0.515463917525773,0.515463917525773,1,1,0,0.515463917525773,0,1,0.515463917525773,2,1.03092783505155,7562,0,0
"463","C.R.C., c. 743","Ballet Shoes Remission Order","Order Respecting the Remission of Customs Duty and Sales Tax on Ballet Shoes","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._743.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",238,0,1,0,0.420168067226891,0.5,0,0,0,0,2,0.840336134453782,0,0,14888,0,0
"464","C.R.C., c. 75","Baie Comeau Airport Zoning Regulations","Regulations Respecting Zoning at Baie Comeau Airport","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._75.xml","1977-12-31",NA,1977-12-31,"AERONAUTICS ACT","no","0",380,1,1,0.263157894736842,0.263157894736842,1,0,0,0,0,0,0,0,0,14888,0,0
"465","C.R.C., c. 751","Commercial Samples Remission Order","Order Respecting the Remission of Taxes Imposed under Division III Of Part IX and under any Other Part of the Excise Tax Act and Customs Duties Imposed under Section 21 of the Customs Tariff, Paid or Payable on Commercial Samples Temporarily Imported for Exhibition or Demonstration","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._751.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",1010,6,4,0.594059405940594,0.396039603960396,1.4,2,2,0.198019801980198,0.198019801980198,5,0.495049504950495,17,1.68316831683168,14888,5,0.495049504950495
"466","C.R.C., c. 752","Computer Generated Mailing List Remission Order","Order Respecting the Remission of Customs Duty and Sales Tax on Computer Generated Mailing Lists","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._752.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",120,0,1,0,0.833333333333333,0.5,0,0,0,0,2,1.66666666666667,1,0.833333333333333,14888,2,1.66666666666667
"467","C.R.C., c. 754","Customs Accounting Document Error Remission Order","Order Respecting the Remission of Customs Duties Imposed under the Customs Tariff and Taxes Imposed under Division III of Part IX and under any other Part of The Excise Tax Act, Underpaid Due to Error on Customs Accounting Document","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._754.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",101,0,1,0,0.99009900990099,0.5,0,0,0,0,1,0.99009900990099,0,0,14888,0,0
"468","C.R.C., c. 755","Defence Production and Development Sharing Remission Order","Order Respecting the Remission and Refund of Taxes Imposed under the Excise Tax Act, Other than the Tax under Part IX, in Respect of the Canada-United States Defence Production and Development Sharing Program","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._755.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",280,1,3,0.357142857142857,1.07142857142857,0.5,1,0,0.357142857142857,0,2,0.714285714285714,4,1.42857142857143,14888,0,0
"469","C.R.C., c. 756","Demonstration Aircraft Remission Order","Order Respecting Remission of Sales Tax on Domestically Manufactured Aircraft Used for Demonstration to Prospective Customers","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._756.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",153,0,1,0,0.65359477124183,0.5,1,1,0.65359477124183,0.65359477124183,2,1.30718954248366,2,1.30718954248366,14888,0,0
"470","C.R.C., c. 757","Diplomatic (Excise Taxes) Remission Order","Order Respecting the Remission of Excise Taxes to Diplomatic and Other Representatives of Another Country","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._757.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",295,1,2,0.338983050847458,0.677966101694915,0.666666666666667,1,0,0.338983050847458,0,1,0.338983050847458,1,0.338983050847458,14888,1,0.338983050847458
"474","C.R.C., c. 763","Exposed and Processed Film and Recorded Video Tape Remission Order","Order Respecting the Remission of the Tax Imposed under Division III of Part IX of the Excise Tax Act, Paid or Payable on Exposed and Processed Film and Recorded Video Tape","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._763.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",899,3,3,0.333704115684093,0.333704115684093,1,7,2,0.778642936596218,0.222469410456062,2,0.222469410456062,8,0.889877641824249,14888,1,0.111234705228031
"475","C.R.C., c. 767","Foreign Ports Transhipped Goods Remission Order","Order Respecting the Remission of Customs Duty and Taxes on Certain Goods Transhipped at Foreign Ports","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._767.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",155,2,1,1.29032258064516,0.645161290322581,1.5,2,2,1.29032258064516,1.29032258064516,1,0.645161290322581,2,1.29032258064516,14888,0,0
"476","C.R.C., c. 768","Goods for Emergency Use Remission Order","Order Respecting the Remission of Taxes Imposed Under Division III of Part IX and Under any Other Part of the Excise Tax Act on Goods for Use in Cases of Emergency","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._768.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",234,3,2,1.28205128205128,0.854700854700855,1.33333333333333,2,0,0.854700854700855,0,2,0.854700854700855,3,1.28205128205128,14888,0,0
"477","C.R.C., c. 77","Calgary International Airport Zoning Regulations","Regulations Respecting Zoning at Calgary International Airport","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._77.xml","1977-12-31",NA,1977-12-31,"AERONAUTICS ACT","no","0",464,1,2,0.21551724137931,0.431034482758621,0.666666666666667,0,0,0,0,0,0,1,0.21551724137931,14888,0,0
"478","C.R.C., c. 770","I.O.S. Income Tax Remission Order","Order Respecting the Remission of Income Tax to I.O.S. Ltd. and to Certain Other Taxpayers","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._770.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",382,0,2,0,0.523560209424084,0.333333333333333,1,0,0.261780104712042,0,1,0.261780104712042,4,1.04712041884817,14888,0,0
"479","C.R.C., c. 771","Imported Demonstration Aircraft Remission Order","Order Respecting Remission of the Tax Imposed Under Division III of Part IX of the Excise Tax Act on Imported Aircraft Used for Demonstration to Prospective Customers","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._771.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",281,0,1,0,0.355871886120996,0.5,0,1,0,0.355871886120996,4,1.42348754448399,0,0,14888,0,0
"480","C.R.C., c. 772","Involuntary Retirements Remission Order","Order Granting Remission of Taxes Payable in Respect of Persons Involuntarily Retired from the Public Service","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._772.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",277,0,1,0,0.36101083032491,0.5,0,0,0,0,2,0.72202166064982,6,2.16606498194946,14888,4,1.44404332129964
"483","C.R.C., c. 78","Canadian Forces Base Shearwater Airfield Zoning Regulations","Regulations Respecting Zoning at the Canadian Forces Base Shearwater Airfield","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._78.xml","1977-12-31",NA,1977-12-31,"AERONAUTICS ACT","no","0",1544,1,2,0.0647668393782384,0.129533678756477,0.666666666666667,0,0,0,0,0,0,24,1.55440414507772,14888,2,0.129533678756477
"484","C.R.C., c. 780","Railway Rolling Stock (Canadian Manufactured) Remission Order, No. 1","Order Respecting the Remission of Customs Duty Paid on Imported Articles and Materials Used or Consumed in the Manufacture of Railway Rolling Stock Purchased by Canadian Companies for Use in International Service","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._780.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",604,6,2,0.993377483443709,0.33112582781457,2.33333333333333,1,0,0.165562913907285,0,2,0.33112582781457,5,0.827814569536424,14888,0,0
"485","C.R.C., c. 785",NA,"Representational Gifts Remission Order","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._785.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",237,1,1,0.421940928270042,0.421940928270042,1,0,0,0,0,2,0.843881856540084,1,0.421940928270042,14888,0,0
"486","C.R.C., c. 786","Samples of Negligible Value Remission Order","Order Respecting the Remission of Taxes Paid or Payable Under Division III of Part IX and Under any Other Part of the Excise Tax Act and Customs Duties Paid or Payable Under Section 21 of the Customs Tariff on Samples of Negligible Value","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._786.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",390,1,3,0.256410256410256,0.769230769230769,0.5,1,1,0.256410256410256,0.256410256410256,2,0.512820512820513,5,1.28205128205128,14888,0,0
"487","C.R.C., c. 79","Cartierville Airport Zoning Regulations","Regulations Respecting Zoning at Cartierville Airport","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._79.xml","1977-12-31",NA,1977-12-31,"AERONAUTICS ACT","no","0",1810,1,2,0.0552486187845304,0.110497237569061,0.666666666666667,0,0,0,0,1,0.0552486187845304,33,1.8232044198895,14888,0,0
"488","C.R.C., c. 790","Settlers<U+2019> Effects Acquired with Blocked Currencies Remission Order","Order Respecting the Remission of Duties, Including the Tax Imposed Under Division III of Part IX of the Excise Tax Act, Payable on Settlers<U+2019> Effects Acquired Abroad with Blocked Currencies by Settlers who Immigrate into Canada","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._790.xml","1977-12-31",NA,2005-09-21,"FINANCIAL ADMINISTRATION ACT","no","0",465,0,1,0,0.21505376344086,0.5,0,0,0,0,3,0.645161290322581,1,0.21505376344086,4762,0,0
"489","C.R.C., c. 791","Side Shows and Concessions Remission Order","Order Respecting the Temporary Entry of Goods Comprising Side Shows and Concessions","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._791.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",688,3,1,0.436046511627907,0.145348837209302,2,1,0,0.145348837209302,0,4,0.581395348837209,19,2.76162790697674,14888,1,0.145348837209302
"490","C.R.C., c. 793","Spirit Destruction Remission Order","Order Respecting the Remission of Excise Duty on Spirits Destroyed by Accident","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._793.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",187,0,2,0,1.06951871657754,0.333333333333333,1,1,0.53475935828877,0.53475935828877,3,1.60427807486631,7,3.74331550802139,14888,5,2.67379679144385
"491","C.R.C., c. 794","Syncrude Remission Order","Order Respecting the Remission of Income Tax for the Syncrude Project","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._794.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",706,1,3,0.141643059490085,0.424929178470255,0.5,2,2,0.28328611898017,0.28328611898017,6,0.84985835694051,5,0.708215297450425,14888,1,0.141643059490085
"492","C.R.C., c. 795","Annex Code 9075 Sales Tax Remission Order","Order Respecting the Remission of Sales Tax on Goods Classified Under Code 9075 of the Customs Tariff","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._795.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",120,0,1,0,0.833333333333333,0.5,1,0,0.833333333333333,0,1,0.833333333333333,0,0,14888,0,0
"493","C.R.C., c. 797","Machinery Sales Tax Remission Order","Order Respecting the Remission of Sales Tax on Machinery on which Customs Duties are Remitted Pursuant to Certain Tariff Items","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._797.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",218,0,1,0,0.458715596330275,0.5,0,0,0,0,2,0.91743119266055,1,0.458715596330275,14888,0,0
"494","C.R.C., c. 799","Temporary Export of Aircraft Remission Order","Order Respecting the Remission of Sales Tax on Aircraft Temporarily Exported from Canada","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._799.xml","1977-12-31",NA,1977-12-31,"FINANCIAL ADMINISTRATION ACT","no","0",576,2,2,0.347222222222222,0.347222222222222,1,2,0,0.347222222222222,0,6,1.04166666666667,11,1.90972222222222,14888,0,0
"495","C.R.C., c. 80","Chilliwack Airport Zoning Regulations","Regulations Respecting Zoning at Chilliwack Airport","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._80.xml","1977-12-31",NA,1977-12-31,"AERONAUTICS ACT","no","0",394,1,2,0.253807106598985,0.50761421319797,0.666666666666667,0,0,0,0,0,0,1,0.253807106598985,14888,0,0
"496","C.R.C., c. 802","Fish Inspection Regulations","Regulations Respecting The Inspection of Processed Fish and Processing Establishments","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._802.xml","1977-12-31",NA,1977-12-31,"FISH INSPECTION ACT","no","14",16880,188,44,1.11374407582938,0.260663507109005,4.2,52,32,0.308056872037915,0.18957345971564,27,0.159952606635071,186,1.10189573459716,14888,47,0.278436018957346
"497","C.R.C., c. 803","Carrier Exemption Regulations","Regulations Exempting Certain Carriers from Application of Paragraphs 21(1)(b) and (c) of the Freshwater Fish Marketing Act","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._803.xml","1977-12-31",NA,1977-12-31,"FRESHWATER FISH MARKETING ACT","no","0",171,3,1,1.75438596491228,0.584795321637427,2,1,0,0.584795321637427,0,1,0.584795321637427,4,2.33918128654971,14888,0,0
"498","C.R.C., c. 81","Edmonton International Airport Zoning Regulations","Regulations Respecting Zoning at Edmonton International Airport","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._81.xml","1977-12-31",NA,1977-12-31,"AERONAUTICS ACT","no","0",479,2,2,0.417536534446764,0.417536534446764,1,0,0,0,0,0,0,1,0.208768267223382,14888,0,0
"501","C.R.C., c. 815",NA,"Foreign Vessel Fishing Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._815.xml","1977-12-31",NA,1977-12-31,"FISHERIES ACT","no","0",3118,21,6,0.673508659397049,0.192431045542014,3.14285714285714,12,0,0.384862091084028,0,3,0.0962155227710071,38,1.21872995509942,14888,7,0.224502886465683
"502","C.R.C., c. 818","Meat and Poultry Products Plant Liquid Effluent Regulations","Regulations Respecting Deleterious Substances in Liquid Effluents from Meat and Poultry Products Plants","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._818.xml","1977-12-31",NA,1977-12-31,"FISHERIES ACT","no","3",2872,19,9,0.661559888579387,0.313370473537604,2,6,14,0.20891364902507,0.487465181058496,6,0.20891364902507,69,2.4025069637883,14888,11,0.383008356545961
"503","C.R.C., c. 82","Fort McMurray Airport Zoning Regulations","Regulations Respecting Zoning at Fort McMurray Airport","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._82.xml","1977-12-31",NA,1977-12-31,"AERONAUTICS ACT","no","0",404,1,1,0.247524752475248,0.247524752475248,1,0,0,0,0,0,0,0,0,14888,0,0
"504","C.R.C., c. 828","Petroleum Refinery Liquid Effluent Regulations","Regulations Respecting Deleterious Substances in Liquid Effluents from Petroleum Refineries","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._828.xml","1977-12-31",NA,1977-12-31,"FISHERIES ACT","no","2",2518,14,14,0.555996822875298,0.555996822875298,1,9,4,0.357426528991263,0.158856235107228,12,0.476568705321684,60,2.38284352660842,14888,5,0.198570293884035
"505","C.R.C., c. 829","Potato Processing Plant Liquid Effluent Regulations","Regulations Respecting Deleterious Substances in Liquid Effluents from Potato Processing Plants","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._829.xml","1977-12-31",NA,1977-12-31,"FISHERIES ACT","no","2",2103,16,7,0.760817879220162,0.332857822158821,2.125,4,15,0.19020446980504,0.713266761768902,5,0.2377555872563,57,2.71041369472183,14888,10,0.475511174512601
